,Temperature (C)
28158,3.888888888888889
28159,4.827777777777777
28160,5.0
28161,6.111111111111111
28162,6.022222222222224
28163,7.777777777777778
28164,7.777777777777778
28165,8.88888888888889
28166,10.0
28167,10.0
28168,8.783333333333335
28169,8.88888888888889
28170,8.88888888888889
28171,8.594444444444443
28172,7.222222222222222
28173,6.111111111111111
28174,5.188888888888891
28175,3.888888888888889
28176,3.333333333333333
28177,10.055555555555555
28178,4.444444444444445
28179,5.555555555555555
28180,6.094444444444444
28181,7.222222222222222
28182,7.222222222222222
28183,7.305555555555555
28184,7.222222222222222
28185,10.0
28186,11.894444444444442
28187,12.77777777777778
28188,12.77777777777778
28189,13.838888888888889
28190,13.88888888888889
28191,12.77777777777778
28192,12.705555555555556
28193,12.22222222222222
28194,12.22222222222222
28195,11.127777777777778
28196,11.11111111111111
28197,10.555555555555555
28198,10.622222222222222
28199,10.555555555555555
28200,11.11111111111111
28201,7.305555555555555
28202,11.666666666666666
28203,11.666666666666666
28204,11.57777777777778
28205,11.11111111111111
28206,11.11111111111111
28207,11.11111111111111
28208,12.22222222222222
28209,12.22222222222222
28210,12.866666666666664
28211,13.88888888888889
28212,15.0
28213,16.094444444444445
28214,15.0
28215,13.88888888888889
28216,14.11111111111111
28217,12.77777777777778
28218,12.77777777777778
28219,11.894444444444442
28220,12.77777777777778
28221,10.0
28222,8.472222222222221
28223,7.777777777777778
28224,7.222222222222222
28225,4.444444444444445
28226,6.666666666666667
28227,6.666666666666667
28228,6.716666666666669
28229,7.222222222222222
28230,7.222222222222222
28231,6.161111111111113
28232,6.111111111111111
28233,7.222222222222222
28234,7.655555555555556
28235,8.88888888888889
28236,8.88888888888889
28237,8.88888888888889
28238,7.777777777777778
28239,7.222222222222222
28240,6.3166666666666655
28241,3.888888888888889
28242,2.7777777777777777
28243,3.994444444444443
28244,2.7777777777777777
28245,3.333333333333333
28246,3.838888888888887
28247,3.888888888888889
28248,3.333333333333333
28249,2.466666666666665
28250,3.888888888888889
28251,3.888888888888889
28252,3.888888888888889
28253,3.888888888888889
28254,3.888888888888889
28255,2.82777777777778
28256,2.2222222222222223
28257,2.7777777777777777
28258,2.76111111111111
28259,2.7777777777777777
28260,2.7777777777777777
28261,2.8999999999999995
28262,2.7777777777777777
28263,2.7777777777777777
28264,2.866666666666665
28265,2.7777777777777777
28266,2.7777777777777777
28267,2.311111111111109
28268,2.2222222222222223
28269,2.2222222222222223
28270,2.7777777777777777
28271,2.2222222222222223
28272,2.7777777777777777
28273,-0.5055555555555556
28274,2.2222222222222223
28275,2.2222222222222223
28276,1.683333333333334
28277,2.2222222222222223
28278,2.2222222222222223
28279,1.2833333333333343
28280,2.2222222222222223
28281,2.7777777777777777
28282,4.73888888888889
28283,6.111111111111111
28284,7.222222222222222
28285,7.605555555555554
28286,7.222222222222222
28287,7.222222222222222
28288,5.033333333333335
28289,2.7777777777777777
28290,2.2222222222222223
28291,2.255555555555557
28292,1.1111111111111112
28293,1.6666666666666667
28294,1.5611111111111124
28295,0.0
28296,0.0
28297,2.2777777777777786
28298,-1.6666666666666667
28299,-1.6666666666666667
28300,-2.066666666666666
28301,-2.2222222222222223
28302,-2.2222222222222223
28303,-2.033333333333333
28304,-2.2222222222222223
28305,1.1111111111111112
28306,2.7777777777777777
28307,5.0
28308,7.222222222222222
28309,7.533333333333335
28310,7.777777777777778
28311,6.111111111111111
28312,3.0388888888888883
28313,2.7777777777777777
28314,2.2222222222222223
28315,2.727777777777776
28316,2.7777777777777777
28317,2.7777777777777777
28318,2.7111111111111126
28319,2.2222222222222223
28320,3.888888888888889
28321,6.005555555555556
28322,3.333333333333333
28323,3.333333333333333
28324,3.5777777777777766
28325,3.888888888888889
28326,3.888888888888889
28327,3.955555555555554
28328,5.0
28329,5.0
28330,5.972222222222222
28331,7.222222222222222
28332,7.222222222222222
28333,7.1000000000000005
28334,7.222222222222222
28335,7.222222222222222
28336,7.083333333333333
28337,7.222222222222222
28338,7.222222222222222
28339,6.144444444444446
28340,6.111111111111111
28341,6.666666666666667
28342,6.144444444444446
28343,6.111111111111111
28344,2.7777777777777777
28345,9.294444444444444
28346,2.7777777777777777
28347,2.7777777777777777
28348,2.8999999999999995
28349,2.7777777777777777
28350,3.888888888888889
28351,3.955555555555554
28352,3.888888888888889
28353,5.0
28354,5.122222222222222
28355,6.111111111111111
28356,7.222222222222222
28357,7.255555555555556
28358,7.777777777777778
28359,7.777777777777778
28360,7.916666666666667
28361,7.777777777777778
28362,7.777777777777778
28363,7.866666666666664
28364,7.777777777777778
28365,8.333333333333334
28366,8.472222222222221
28367,8.333333333333334
28368,8.333333333333334
28369,9.061111111111112
28370,10.555555555555555
28371,11.11111111111111
28372,10.555555555555555
28373,8.88888888888889
28374,7.222222222222222
28375,6.683333333333334
28376,6.111111111111111
28377,7.222222222222222
28378,8.994444444444444
28379,10.0
28380,11.11111111111111
28381,11.300000000000002
28382,11.11111111111111
28383,11.11111111111111
28384,11.177777777777775
28385,10.0
28386,8.88888888888889
28387,10.0
28388,8.88888888888889
28389,9.444444444444445
28390,9.511111111111113
28391,8.88888888888889
28392,6.111111111111111
28393,7.222222222222222
28394,6.111111111111111
28395,6.111111111111111
28396,6.111111111111111
28397,6.111111111111111
28398,6.111111111111111
28399,6.111111111111111
28400,6.111111111111111
28401,6.111111111111111
28402,7.083333333333333
28403,7.222222222222222
28404,7.222222222222222
28405,7.272222222222224
28406,7.222222222222222
28407,7.777777777777778
28408,7.23888888888889
28409,7.222222222222222
28410,7.222222222222222
28411,7.205555555555555
28412,7.222222222222222
28413,7.222222222222222
28414,7.205555555555555
28415,7.222222222222222
28416,7.222222222222222
28417,3.972222222222221
28418,7.222222222222222
28419,7.222222222222222
28420,7.222222222222222
28421,7.222222222222222
28422,7.222222222222222
28423,7.172222222222221
28424,7.222222222222222
28425,7.222222222222222
28426,7.23888888888889
28427,7.222222222222222
28428,7.222222222222222
28429,7.23888888888889
28430,7.222222222222222
28431,7.222222222222222
28432,7.205555555555555
28433,6.111111111111111
28434,6.111111111111111
28435,6.127777777777778
28436,6.111111111111111
28437,5.0
28438,3.711111111111111
28439,3.333333333333333
28440,3.333333333333333
28441,3.1055555555555574
28442,2.7777777777777777
28443,2.2222222222222223
28444,2.5333333333333345
28445,2.7777777777777777
28446,2.7777777777777777
28447,3.055555555555556
28448,3.888888888888889
28449,5.0
28450,5.155555555555556
28451,7.222222222222222
28452,7.222222222222222
28453,7.272222222222224
28454,7.222222222222222
28455,7.222222222222222
28456,5.294444444444445
28457,5.0
28458,3.888888888888889
28459,4.133333333333332
28460,3.888888888888889
28461,3.888888888888889
28462,3.455555555555555
28463,2.7777777777777777
28464,2.7777777777777777
28465,3.905555555555556
28466,2.7777777777777777
28467,2.2222222222222223
28468,1.316666666666665
28469,0.0
28470,-1.1111111111111112
28471,0.1555555555555562
28472,0.0
28473,1.1111111111111112
28474,2.411111111111113
28475,3.888888888888889
28476,3.888888888888889
28477,5.172222222222223
28478,5.0
28479,5.0
28480,4.111111111111111
28481,3.888888888888889
28482,3.888888888888889
28483,4.01111111111111
28484,3.888888888888889
28485,3.888888888888889
28486,3.922222222222224
28487,4.444444444444445
28488,3.888888888888889
28489,5.244444444444444
28490,3.888888888888889
28491,3.888888888888889
28492,3.3999999999999986
28493,3.888888888888889
28494,3.888888888888889
28495,3.800000000000002
28496,3.888888888888889
28497,3.888888888888889
28498,3.8555555555555534
28499,3.888888888888889
28500,3.888888888888889
28501,5.033333333333335
28502,6.111111111111111
28503,6.111111111111111
28504,6.144444444444446
28505,6.111111111111111
28506,6.111111111111111
28507,6.111111111111111
28508,6.111111111111111
28509,5.555555555555555
28510,5.644444444444442
28511,5.555555555555555
28512,5.555555555555555
28513,6.077777777777777
28514,5.0
28515,5.0
28516,5.138888888888889
28517,6.111111111111111
28518,6.111111111111111
28519,6.005555555555556
28520,6.111111111111111
28521,6.111111111111111
28522,6.199999999999998
28523,7.222222222222222
28524,7.222222222222222
28525,7.172222222222221
28526,7.222222222222222
28527,7.222222222222222
28528,7.172222222222221
28529,7.222222222222222
28530,7.222222222222222
28531,7.133333333333336
28532,7.222222222222222
28533,6.666666666666667
28534,6.666666666666667
28535,6.666666666666667
28536,-0.5555555555555556
28537,1.8222222222222229
28538,-0.5555555555555556
28539,-0.5555555555555556
28540,-0.5222222222222229
28541,-1.1111111111111112
28542,-1.1111111111111112
28543,-1.0444444444444438
28544,0.0
28545,0.0
28546,0.1555555555555562
28547,1.1111111111111112
28548,2.2222222222222223
28549,2.9166666666666665
28550,2.7777777777777777
28551,2.7777777777777777
28552,2.444444444444444
28553,2.2222222222222223
28554,2.2222222222222223
28555,2.3944444444444457
28556,2.7777777777777777
28557,2.7777777777777777
28558,2.688888888888891
28559,2.2222222222222223
28560,-0.5555555555555556
28561,3.7722222222222217
28562,-1.6666666666666667
28563,-3.333333333333333
28564,-3.0388888888888883
28565,-2.7777777777777777
28566,-2.7777777777777777
28567,-2.638888888888889
28568,-1.1111111111111112
28569,2.2222222222222223
28570,2.76111111111111
28571,3.888888888888889
28572,5.0
28573,6.022222222222224
28574,5.0
28575,5.0
28576,5.0666666666666655
28577,5.0
28578,3.888888888888889
28579,4.044444444444445
28580,3.888888888888889
28581,3.888888888888889
28582,3.922222222222224
28583,3.333333333333333
28584,3.333333333333333
28585,1.5277777777777777
28586,5.0
28587,5.0
28588,4.533333333333331
28589,5.0
28590,5.0
28591,3.938888888888891
28592,3.888888888888889
28593,3.888888888888889
28594,3.938888888888891
28595,3.888888888888889
28596,3.888888888888889
28597,5.050000000000002
28598,6.111111111111111
28599,6.111111111111111
28600,5.98888888888889
28601,5.0
28602,3.888888888888889
28603,2.883333333333332
28604,2.2222222222222223
28605,2.2222222222222223
28606,1.6666666666666667
28607,1.6666666666666667
28608,1.1111111111111112
28609,-0.7666666666666662
28610,0.5555555555555556
28611,0.5555555555555556
28612,0.5222222222222209
28613,1.1111111111111112
28614,1.1111111111111112
28615,1.022222222222224
28616,1.1111111111111112
28617,1.1111111111111112
28618,1.0388888888888874
28619,2.2222222222222223
28620,2.7777777777777777
28621,2.688888888888891
28622,2.2222222222222223
28623,1.1111111111111112
28624,2.155555555555557
28625,2.2222222222222223
28626,2.2222222222222223
28627,1.2166666666666657
28628,1.1111111111111112
28629,1.1111111111111112
28630,1.0444444444444458
28631,-0.5555555555555556
28632,-1.1111111111111112
28633,-1.0777777777777784
28634,-1.1111111111111112
28635,-1.1111111111111112
28636,-1.1444444444444437
28637,-2.2222222222222223
28638,-2.2222222222222223
28639,-2.1722222222222225
28640,-2.2222222222222223
28641,-2.2222222222222223
28642,-2.1333333333333333
28643,-1.1111111111111112
28644,-1.1111111111111112
28645,-0.0166666666666672
28646,1.1111111111111112
28647,0.0
28648,0.0166666666666672
28649,-1.1111111111111112
28650,-1.1111111111111112
28651,-1.1111111111111112
28652,-1.1111111111111112
28653,-1.6666666666666667
28654,-1.633333333333334
28655,-1.1111111111111112
28656,-1.1111111111111112
28657,-0.7277777777777771
28658,-1.1111111111111112
28659,-1.6666666666666667
28660,-2.605555555555556
28661,-2.2222222222222223
28662,-2.2222222222222223
28663,-2.1722222222222225
28664,-2.2222222222222223
28665,-1.1111111111111112
28666,-0.0666666666666672
28667,0.0
28668,1.1111111111111112
28669,2.066666666666666
28670,2.2222222222222223
28671,2.2222222222222223
28672,1.0777777777777766
28673,0.0
28674,0.0
28675,-0.0166666666666672
28676,0.0
28677,0.0
28678,-0.5222222222222229
28679,0.0
28680,0.0
28681,-2.8999999999999995
28682,-0.5555555555555556
28683,-0.5555555555555556
28684,-0.5555555555555556
28685,0.0
28686,-1.1111111111111112
28687,-1.0777777777777784
28688,-1.1111111111111112
28689,-1.1111111111111112
28690,-0.1555555555555562
28691,0.0
28692,1.1111111111111112
28693,0.9888888888888896
28694,1.1111111111111112
28695,0.0
28696,0.0666666666666652
28697,0.0
28698,0.0
28699,-1.0777777777777784
28700,-1.1111111111111112
28701,-1.1111111111111112
28702,-1.161111111111111
28703,-1.6666666666666667
28704,-2.2222222222222223
28705,-0.8833333333333333
28706,-3.888888888888889
28707,-4.444444444444445
28708,-4.394444444444444
28709,-4.444444444444445
28710,-6.111111111111111
28711,-6.061111111111111
28712,-2.7777777777777777
28713,-2.2222222222222223
28714,-0.1888888888888888
28715,1.1111111111111112
28716,0.0
28717,0.1888888888888907
28718,0.0
28719,1.1111111111111112
28720,0.0888888888888869
28721,0.0
28722,0.0
28723,0.0
28724,0.0
28725,-0.5555555555555556
28726,-0.9388888888888896
28727,-1.1111111111111112
28728,-0.5555555555555556
28729,-0.5555555555555556
28730,-1.1111111111111112
28731,-1.1111111111111112
28732,-1.0611111111111111
28733,-1.1111111111111112
28734,-1.1111111111111112
28735,-1.094444444444444
28736,-1.1111111111111112
28737,-1.1111111111111112
28738,-0.0666666666666672
28739,0.0
28740,0.0
28741,0.0888888888888869
28742,0.0
28743,0.0
28744,1.1277777777777784
28745,1.1111111111111112
28746,1.1111111111111112
28747,1.161111111111113
28748,1.1111111111111112
28749,0.5555555555555556
28750,0.0666666666666652
28751,0.0
28752,0.0
28753,-5.316666666666666
28754,-1.1111111111111112
28755,-1.6666666666666667
28756,-1.683333333333334
28757,-2.2222222222222223
28758,-2.7777777777777777
28759,-2.7777777777777777
28760,-2.7777777777777777
28761,-2.7777777777777777
28762,-2.727777777777778
28763,-2.2222222222222223
28764,-1.1111111111111112
28765,-1.0777777777777784
28766,-1.1111111111111112
28767,-1.1111111111111112
28768,-1.094444444444444
28769,-2.2222222222222223
28770,-3.888888888888889
28771,-3.627777777777778
28772,-3.888888888888889
28773,-5.0
28774,-5.766666666666666
28775,-6.666666666666667
28776,-6.666666666666667
28777,-5.311111111111111
28778,-6.111111111111111
28779,-6.666666666666667
28780,-7.327777777777778
28781,-7.222222222222222
28782,-6.111111111111111
28783,-5.98888888888889
28784,-3.888888888888889
28785,-2.7777777777777777
28786,-2.1722222222222225
28787,-2.2222222222222223
28788,0.0
28789,0.0
28790,0.0
28791,1.1111111111111112
28792,0.0
28793,-1.1111111111111112
28794,-2.2222222222222223
28795,-2.7777777777777777
28796,-3.333333333333333
28797,-3.888888888888889
28798,-3.888888888888889
28799,-4.444444444444445
28800,2.2222222222222223
28801,2.188888888888888
28802,2.2222222222222223
28803,1.6666666666666667
28804,1.0444444444444458
28805,0.0
28806,0.0
28807,-0.0333333333333326
28808,1.1111111111111112
28809,2.7777777777777777
28810,3.544444444444446
28811,3.888888888888889
28812,5.0
28813,7.033333333333331
28814,6.111111111111111
28815,7.222222222222222
28816,7.033333333333331
28817,5.0
28818,2.7777777777777777
28819,2.311111111111109
28820,2.2222222222222223
28821,2.2222222222222223
28822,2.2222222222222223
28823,1.6666666666666667
28824,-5.555555555555555
28825,-1.6666666666666667
28826,-5.0
28827,-6.111111111111111
28828,-5.555555555555555
28829,-6.111111111111111
28830,-7.222222222222222
28831,-7.605555555555556
28832,-6.111111111111111
28833,-3.888888888888889
28834,-2.2222222222222223
28835,-1.1111111111111112
28836,0.0
28837,1.1111111111111112
28838,2.2222222222222223
28839,2.2222222222222223
28840,2.016666666666668
28841,0.0
28842,-1.1111111111111112
28843,-2.1000000000000005
28844,-2.2222222222222223
28845,-2.2222222222222223
28846,-2.5333333333333328
28847,-1.1111111111111112
28848,-1.6666666666666667
28849,-3.944444444444445
28850,-1.6666666666666667
28851,-1.6666666666666667
28852,-1.5611111111111104
28853,-1.6666666666666667
28854,-2.2222222222222223
28855,-2.033333333333333
28856,-1.1111111111111112
28857,-1.1111111111111112
28858,-0.0666666666666672
28859,1.1111111111111112
28860,0.0
28861,1.1277777777777784
28862,0.0
28863,0.0
28864,0.0166666666666672
28865,-1.1111111111111112
28866,-1.1111111111111112
28867,-1.161111111111111
28868,-2.2222222222222223
28869,-1.6666666666666667
28870,-2.7444444444444454
28871,-3.888888888888889
28872,-4.444444444444445
28873,-5.4
28874,-3.888888888888889
28875,-5.0
28876,-5.555555555555555
28877,-7.222222222222222
28878,-6.111111111111111
28879,-7.050000000000001
28880,-3.888888888888889
28881,-2.7777777777777777
28882,-2.2888888888888896
28883,-1.1111111111111112
28884,-1.1111111111111112
28885,0.1555555555555562
28886,0.0
28887,1.1111111111111112
28888,0.1055555555555542
28889,-2.2222222222222223
28890,-2.7777777777777777
28891,-3.611111111111111
28892,-3.888888888888889
28893,-4.444444444444445
28894,-4.811111111111111
28895,-5.0
28896,-5.555555555555555
28897,-2.638888888888889
28898,-5.555555555555555
28899,-6.111111111111111
28900,-6.094444444444444
28901,-6.111111111111111
28902,-5.0
28903,-5.083333333333332
28904,-3.888888888888889
28905,-2.2222222222222223
28906,-1.2166666666666677
28907,0.0
28908,1.1111111111111112
28909,1.161111111111113
28910,1.1111111111111112
28911,1.1111111111111112
28912,0.0888888888888869
28913,-1.1111111111111112
28914,-2.2222222222222223
28915,-0.9722222222222222
28916,-2.2222222222222223
28917,-1.6666666666666667
28918,-1.5999999999999994
28919,-1.6666666666666667
28920,-1.6666666666666667
28921,-0.6944444444444444
28922,-2.7777777777777777
28923,-3.333333333333333
28924,-2.1333333333333333
28925,-2.2222222222222223
28926,-2.7777777777777777
28927,-2.255555555555554
28928,-2.2222222222222223
28929,0.0
28930,2.083333333333333
28931,2.7777777777777777
28932,3.888888888888889
28933,4.966666666666665
28934,5.0
28935,3.888888888888889
28936,2.5833333333333326
28937,0.0
28938,0.0
28939,-0.9888888888888896
28940,0.0
28941,-0.5555555555555556
28942,-0.6611111111111119
28943,-0.5555555555555556
28944,-0.5555555555555556
28945,-2.5
28946,-0.5555555555555556
28947,-0.5555555555555556
28948,-1.0777777777777784
28949,-1.1111111111111112
28950,-2.2222222222222223
28951,-2.0500000000000007
28952,0.0
28953,2.2222222222222223
28954,2.8500000000000014
28955,3.888888888888889
28956,5.0
28957,6.094444444444444
28958,6.111111111111111
28959,6.111111111111111
28960,4.166666666666667
28961,3.888888888888889
28962,2.7777777777777777
28963,2.76111111111111
28964,2.2222222222222223
28965,0.5555555555555556
28966,0.5388888888888883
28967,-1.1111111111111112
28968,-2.2222222222222223
28969,2.188888888888888
28970,-3.333333333333333
28971,-2.7777777777777777
28972,-1.8222222222222229
28973,-1.1111111111111112
28974,-1.1111111111111112
28975,0.0500000000000019
28976,1.1111111111111112
28977,2.2222222222222223
28978,3.888888888888889
28979,6.111111111111111
28980,7.222222222222222
28981,7.1000000000000005
28982,7.222222222222222
28983,7.222222222222222
28984,5.277777777777778
28985,5.0
28986,3.888888888888889
28987,4.01111111111111
28988,3.888888888888889
28989,4.444444444444445
28990,3.938888888888891
28991,3.333333333333333
28992,2.7777777777777777
28993,-0.5055555555555556
28994,2.7777777777777777
28995,2.7777777777777777
28996,2.794444444444445
28997,2.7777777777777777
28998,2.2222222222222223
28999,2.2222222222222223
29000,3.888888888888889
29001,5.0
29002,6.022222222222224
29003,6.111111111111111
29004,6.111111111111111
29005,5.0666666666666655
29006,6.111111111111111
29007,7.222222222222222
29008,7.155555555555556
29009,5.0
29010,2.7777777777777777
29011,2.5
29012,2.2222222222222223
29013,1.6666666666666667
29014,0.3111111111111124
29015,-0.5555555555555556
29016,-1.1111111111111112
29017,0.6666666666666683
29018,-1.6666666666666667
29019,-0.5555555555555556
29020,0.6277777777777792
29021,1.6666666666666667
29022,2.2222222222222223
29023,2.76111111111111
29024,3.888888888888889
29025,5.0
29026,6.894444444444442
29027,7.222222222222222
29028,7.777777777777778
29029,7.76111111111111
29030,7.777777777777778
29031,8.88888888888889
29032,8.994444444444444
29033,6.111111111111111
29034,5.0
29035,4.772222222222224
29036,2.7777777777777777
29037,2.7777777777777777
29038,2.4833333333333325
29039,2.2222222222222223
29040,2.2222222222222223
29041,5.016666666666668
29042,2.2222222222222223
29043,2.7777777777777777
29044,2.622222222222222
29045,2.7777777777777777
29046,2.7777777777777777
29047,2.866666666666665
29048,3.888888888888889
29049,3.888888888888889
29050,4.927777777777776
29051,5.0
29052,6.111111111111111
29053,6.144444444444446
29054,6.111111111111111
29055,6.111111111111111
29056,5.088888888888887
29057,6.111111111111111
29058,5.0
29059,5.033333333333335
29060,5.0
29061,5.0
29062,4.9833333333333325
29063,5.555555555555555
29064,5.555555555555555
29065,4.6000000000000005
29066,5.555555555555555
29067,5.0
29068,5.505555555555554
29069,5.0
29070,5.0
29071,5.0666666666666655
29072,6.111111111111111
29073,7.222222222222222
29074,7.705555555555555
29075,8.88888888888889
29076,8.88888888888889
29077,8.872222222222222
29078,10.0
29079,10.0
29080,8.933333333333332
29081,8.88888888888889
29082,7.777777777777778
29083,7.15
29084,7.222222222222222
29085,6.111111111111111
29086,5.5444444444444425
29087,5.0
29088,5.0
29089,4.772222222222224
29090,4.444444444444445
29091,3.888888888888889
29092,2.727777777777776
29093,2.2222222222222223
29094,1.1111111111111112
29095,1.3000000000000018
29096,2.7777777777777777
29097,5.0
29098,9.611111111111107
29099,12.77777777777778
29100,13.88888888888889
29101,13.838888888888889
29102,13.88888888888889
29103,13.88888888888889
29104,12.394444444444446
29105,11.11111111111111
29106,11.11111111111111
29107,10.016666666666667
29108,10.0
29109,10.0
29110,8.905555555555557
29111,7.222222222222222
29112,5.555555555555555
29113,6.216666666666665
29114,5.0
29115,4.444444444444445
29116,3.6444444444444457
29117,3.888888888888889
29118,2.7777777777777777
29119,2.5833333333333326
29120,3.888888888888889
29121,7.222222222222222
29122,10.938888888888888
29123,12.77777777777778
29124,15.0
29125,14.827777777777776
29126,16.11111111111111
29127,15.0
29128,13.955555555555556
29129,11.11111111111111
29130,10.0
29131,9.011111111111113
29132,7.777777777777778
29133,7.222222222222222
29134,7.311111111111109
29135,7.777777777777778
29136,7.222222222222222
29137,7.972222222222222
29138,5.0
29139,4.444444444444445
29140,4.41111111111111
29141,3.888888888888889
29142,3.888888888888889
29143,3.938888888888891
29144,7.222222222222222
29145,7.777777777777778
29146,10.050000000000002
29147,12.77777777777778
29148,12.77777777777778
29149,14.86111111111111
29150,12.77777777777778
29151,12.77777777777778
29152,12.394444444444446
29153,12.22222222222222
29154,11.11111111111111
29155,11.094444444444443
29156,11.11111111111111
29157,10.555555555555555
29158,10.416666666666666
29159,9.444444444444445
29160,8.88888888888889
29161,4.183333333333334
29162,7.777777777777778
29163,9.444444444444445
29164,8.783333333333335
29165,7.777777777777778
29166,7.222222222222222
29167,7.311111111111109
29168,7.222222222222222
29169,7.777777777777778
29170,9.011111111111113
29171,10.0
29172,10.0
29173,11.194444444444445
29174,12.22222222222222
29175,12.22222222222222
29176,11.194444444444445
29177,8.88888888888889
29178,7.777777777777778
29179,7.777777777777778
29180,6.111111111111111
29181,5.555555555555555
29182,4.9833333333333325
29183,4.444444444444445
29184,3.888888888888889
29185,-0.2999999999999995
29186,2.7777777777777777
29187,2.7777777777777777
29188,2.866666666666665
29189,2.2222222222222223
29190,2.2222222222222223
29191,2.1722222222222203
29192,2.2222222222222223
29193,2.2222222222222223
29194,2.6555555555555563
29195,2.7777777777777777
29196,2.7777777777777777
29197,2.622222222222222
29198,2.7777777777777777
29199,2.2222222222222223
29200,2.205555555555555
29201,2.2222222222222223
29202,2.2222222222222223
29203,2.133333333333335
29204,2.2222222222222223
29205,1.6666666666666667
29206,2.116666666666668
29207,1.6666666666666667
29208,-6.077777777777778
29209,-6.111111111111111
29210,-6.111111111111111
29211,-5.555555555555555
29212,-5.0
29213,-5.0
29214,-5.033333333333333
29215,-5.0
29216,-5.0
29217,-4.894444444444444
29218,-4.444444444444445
29219,-4.444444444444445
29220,-5.333333333333334
29221,-5.0
29222,-5.555555555555555
29223,-5.033333333333333
29224,-5.0
29225,-5.0
29226,-4.949999999999999
29227,-5.0
29228,-3.888888888888889
29229,-3.9555555555555566
29230,-3.888888888888889
29231,-2.7777777777777777
29232,-12.22222222222222
29233,-10.677777777777775
29234,-13.88888888888889
29235,-12.77777777777778
29236,-12.133333333333333
29237,-12.77777777777778
29238,-13.88888888888889
29239,-13.56111111111111
29240,-12.77777777777778
29241,-10.0
29242,-7.172222222222222
29243,-5.0
29244,-3.888888888888889
29245,-3.838888888888889
29246,-3.888888888888889
29247,-3.888888888888889
29248,-5.833333333333333
29249,-7.222222222222222
29250,-7.222222222222222
29251,-7.5166666666666675
29252,-8.88888888888889
29253,-9.444444444444445
29254,-9.655555555555557
29255,-10.0
29256,-11.11111111111111
29257,-6.0555555555555545
29258,-10.555555555555555
29259,-11.11111111111111
29260,-10.416666666666666
29261,-8.88888888888889
29262,-7.777777777777778
29263,-7.655555555555556
29264,-7.222222222222222
29265,-7.222222222222222
29266,-7.050000000000001
29267,-6.111111111111111
29268,-5.0
29269,-4.949999999999999
29270,-5.0
29271,-5.0
29272,-4.927777777777779
29273,-5.0
29274,-5.0
29275,-5.105555555555556
29276,-5.0
29277,-5.555555555555555
29278,-5.572222222222223
29279,-5.555555555555555
29280,-5.0
29281,-5.605555555555556
29282,-5.555555555555555
29283,-6.111111111111111
29284,-6.127777777777778
29285,-6.111111111111111
29286,-6.111111111111111
29287,-6.2333333333333325
29288,-6.111111111111111
29289,-6.111111111111111
29290,-6.216666666666667
29291,-6.111111111111111
29292,-5.0
29293,-5.172222222222222
29294,-5.0
29295,-5.0
29296,-5.122222222222222
29297,-5.0
29298,-5.0
29299,-5.122222222222222
29300,-5.0
29301,-5.555555555555555
29302,-5.588888888888889
29303,-5.555555555555555
29304,-5.555555555555555
29305,-5.172222222222222
29306,-6.111111111111111
29307,-6.111111111111111
29308,-6.111111111111111
29309,-6.111111111111111
29310,-6.111111111111111
29311,-7.133333333333334
29312,-6.111111111111111
29313,-6.111111111111111
29314,-6.144444444444444
29315,-6.111111111111111
29316,-6.111111111111111
29317,-6.111111111111111
29318,-5.0
29319,-6.111111111111111
29320,-6.111111111111111
29321,-6.111111111111111
29322,-6.111111111111111
29323,-5.98888888888889
29324,-5.0
29325,-5.555555555555555
29326,-5.433333333333334
29327,-5.0
29328,-5.0
29329,-1.683333333333334
29330,-5.0
29331,-4.444444444444445
29332,-3.855555555555556
29333,-2.7777777777777777
29334,-2.7777777777777777
29335,-2.7444444444444454
29336,-2.7777777777777777
29337,-2.2222222222222223
29338,-1.0277777777777786
29339,0.0
29340,1.1111111111111112
29341,1.3888888888888888
29342,2.7777777777777777
29343,2.7777777777777777
29344,1.3888888888888888
29345,0.0
29346,0.0
29347,0.1222222222222216
29348,0.0
29349,-0.5555555555555556
29350,-0.0499999999999999
29351,-0.5555555555555556
29352,-0.5555555555555556
29353,-1.0777777777777784
29354,-1.1111111111111112
29355,-1.1111111111111112
29356,-0.5888888888888881
29357,0.0
29358,0.0
29359,-0.0333333333333326
29360,0.0
29361,0.0
29362,0.0
29363,1.1111111111111112
29364,1.1111111111111112
29365,1.022222222222224
29366,1.1111111111111112
29367,0.0
29368,0.0333333333333345
29369,0.0
29370,0.0
29371,0.0
29372,0.0
29373,0.0
29374,0.0
29375,0.0
29376,-0.5555555555555556
29377,0.3333333333333341
29378,-0.5555555555555556
29379,-1.1111111111111112
29380,-1.2166666666666677
29381,-1.1111111111111112
29382,-1.1111111111111112
29383,-0.2055555555555561
29384,-1.1111111111111112
29385,0.0
29386,-0.0333333333333326
29387,1.1111111111111112
29388,1.1111111111111112
29389,1.0777777777777766
29390,1.1111111111111112
29391,1.1111111111111112
29392,1.183333333333335
29393,0.0
29394,0.0
29395,0.0888888888888869
29396,0.0
29397,0.0
29398,0.0500000000000019
29399,-0.5555555555555556
29400,0.0
29401,-2.344444444444444
29402,0.0
29403,0.0
29404,-0.5055555555555556
29405,-1.1111111111111112
29406,-1.1111111111111112
29407,-1.161111111111111
29408,-1.1111111111111112
29409,0.0
29410,0.0333333333333345
29411,1.1111111111111112
29412,1.1111111111111112
29413,0.9722222222222222
29414,1.1111111111111112
29415,0.0
